"V1" "V2" "V3"
"26529" "LUX" "ISL" "2319.428"
"26530" "LUX" "ISR" "3067.101"
"26531" "LUX" "ITA" "989.5763"
"26532" "LUX" "JAM" "8003.091"
"26533" "LUX" "JOR" "3152.349"
"26534" "LUX" "JPN" "9500.391"
"26535" "LUX" "KAZ" "5274.145"
"26536" "LUX" "KEN" "6377.84"
"26537" "LUX" "KGZ" "5136.338"
"26538" "LUX" "KHM" "9658.718"
"26539" "LUX" "KIR" "14224.3"
"26540" "LUX" "KNA" "7044.855"
"26541" "LUX" "KOR" "8733.371"
"26542" "LUX" "KWT" "4167.461"
"26543" "LUX" "LAO" "8956.589"
"26544" "LUX" "LBN" "2970.469"
"26545" "LUX" "LBR" "5069.576"
"26546" "LUX" "LBY" "1963.781"
"26547" "LUX" "LCA" "7190.878"
"26548" "LUX" "LKA" "8259.522"
"26549" "LUX" "LSO" "9034.081"
"26550" "LUX" "LTU" "1420.353"
"26551" "LUX" "LUX" "19.1271"
"26552" "LUX" "LVA" "1440.968"
"26553" "LUX" "MAC" "9319.527"
"26554" "LUX" "MAR" "2034.186"
"26555" "LUX" "MDA" "1697.473"
"26556" "LUX" "MDG" "8640.706"
"26557" "LUX" "MDV" "8043.064"
"26558" "LUX" "MEX" "9431.36"
"26559" "LUX" "MHL" "13553.02"
"26560" "LUX" "MKD" "1454.307"
"26561" "LUX" "MLI" "4309.688"
"26562" "LUX" "MLT" "1669.155"
"26563" "LUX" "MMR" "8604.277"
"26564" "LUX" "MNG" "6793.377"
"26565" "LUX" "MNP" "11804.33"
"26566" "LUX" "MOZ" "8808.706"
"26567" "LUX" "MRT" "4020.178"
"26568" "LUX" "MSR" "7056.807"
"26569" "LUX" "MTQ" "7149.377"
"26570" "LUX" "MUS" "9266.33"
"26571" "LUX" "MWI" "7577.717"
"26572" "LUX" "MYS" "10150.62"
"26573" "LUX" "NAM" "8104.954"
"26574" "LUX" "NCL" "16535.32"
"26575" "LUX" "NER" "4031.344"
"26576" "LUX" "NFK" "17278.12"
"26577" "LUX" "NGA" "4809.141"
"26578" "LUX" "NIC" "9169.212"
"26579" "LUX" "NIU" "16611.91"
"26580" "LUX" "NLD" "318.3489"
"26581" "LUX" "NOR" "1184.92"
"26582" "LUX" "NPL" "6955.47"
"26583" "LUX" "NRU" "14273.42"
"26584" "LUX" "NZL" "18988.62"
"26585" "LUX" "OMN" "5362.961"
"26586" "LUX" "PAK" "5645.37"
"26587" "LUX" "PAL" "3092.552"
"26588" "LUX" "PAN" "8946.732"
"26589" "LUX" "PCN" "15392.39"
"26590" "LUX" "PER" "10557.05"
"26591" "LUX" "PHL" "10470.38"
"26592" "LUX" "PLW" "11969.94"
"26593" "LUX" "PNG" "14299.64"
"26594" "LUX" "POL" "1080.571"
"26595" "LUX" "PRI" "7196.385"
"26596" "LUX" "PRK" "8535.622"
"26597" "LUX" "PRT" "1711.773"
"26598" "LUX" "PRY" "10439.35"
"26599" "LUX" "PYF" "15853.83"
"26600" "LUX" "QAT" "4736.9"
"26601" "LUX" "REU" "9227.171"
"26602" "LUX" "ROM" "1615.444"
"26603" "LUX" "RUS" "2214.132"
"26604" "LUX" "RWA" "6176.837"
"26605" "LUX" "SAU" "4464.681"
"26606" "LUX" "SDN" "4477.025"
"26607" "LUX" "SEN" "4442.112"
"26608" "LUX" "SGP" "10462.16"
"26609" "LUX" "SHN" "7384.721"
"26610" "LUX" "SLB" "14951.48"
"26611" "LUX" "SLE" "4918.194"
"26612" "LUX" "SLV" "9239.716"
"26613" "LUX" "SMR" "792.4816"
"26614" "LUX" "SOM" "6462.558"
"26615" "LUX" "SPM" "4506.157"
"26616" "LUX" "STP" "5498.446"
"26617" "LUX" "SUR" "7485.436"
"26618" "LUX" "SVK" "821.1423"
"26619" "LUX" "SVN" "736.8185"
"26620" "LUX" "SWE" "1325.934"
"26621" "LUX" "SWZ" "8806.336"
"26622" "LUX" "SYC" "7671.238"
"26623" "LUX" "SYR" "3052.81"
"26624" "LUX" "TCA" "7312.694"
"26625" "LUX" "TCD" "4244.512"
"26626" "LUX" "TGO" "4855.02"
"26627" "LUX" "THA" "9166.024"
"26628" "LUX" "TJK" "5003.462"
"26629" "LUX" "TKL" "15511.84"
"26630" "LUX" "TKM" "4298.08"
"26631" "LUX" "TMP" "12840.06"
"26632" "LUX" "TON" "16865.04"
"26633" "LUX" "TTO" "7513.448"
"26634" "LUX" "TUN" "1458.131"
"26635" "LUX" "TUR" "2011.911"
"26636" "LUX" "TUV" "15413.95"
"26637" "LUX" "TWN" "9562.412"
"26638" "LUX" "TZA" "7055.145"
"26639" "LUX" "UGA" "6033.801"
"26640" "LUX" "UKR" "1736.302"
"26641" "LUX" "URY" "11229.4"
"26642" "LUX" "USA" "6062.731"
"26643" "LUX" "UZB" "4863.993"
"26644" "LUX" "VCT" "7277.035"
"26645" "LUX" "VEN" "7904.386"
"26646" "LUX" "VGB" "7086.448"
"26647" "LUX" "VNM" "8921.031"
"26648" "LUX" "VUT" "16144.69"
"26649" "LUX" "WLF" "15987.98"
"26650" "LUX" "WSM" "15838.56"
"26651" "LUX" "YEM" "5125.072"
"26652" "LUX" "YUG" "1204.959"
"26653" "LUX" "ZAF" "9376.57"
"26654" "LUX" "ZAR" "6063.694"
"26655" "LUX" "ZMB" "7561.502"
"26656" "LUX" "ZWE" "7896.588"
"26657" "LVA" "ABW" "9100.948"
"26658" "LVA" "AFG" "4186.274"
"26659" "LVA" "AGO" "7388.835"
"26660" "LVA" "AIA" "8156.395"
"26661" "LVA" "ALB" "1765.015"
"26662" "LVA" "AND" "2266.706"
"26663" "LVA" "ANT" "9072.988"
"26664" "LVA" "ARE" "4355.656"
"26665" "LVA" "ARG" "12773.93"
"26666" "LVA" "ARM" "2376.555"
"26667" "LVA" "ATG" "8181.331"
"26668" "LVA" "AUS" "15331.2"
"26669" "LVA" "AUT" "1102.181"
"26670" "LVA" "AZE" "2615.883"
"26671" "LVA" "BDI" "6729.736"
"26672" "LVA" "BEL" "1456.065"
"26673" "LVA" "BEN" "5934"
"26674" "LVA" "BFA" "5430.057"
"26675" "LVA" "BGD" "6395.167"
"26676" "LVA" "BGR" "1590.733"
"26677" "LVA" "BHR" "4019.234"
"26678" "LVA" "BHS" "8356.615"
"26679" "LVA" "BIH" "1509.34"
"26680" "LVA" "BLR" "406.3581"
"26681" "LVA" "BLZ" "9727.402"
"26682" "LVA" "BMU" "6992.147"
"26683" "LVA" "BOL" "11685.9"
"26684" "LVA" "BRA" "11103.81"
"26685" "LVA" "BRB" "8418.018"
"26686" "LVA" "BRN" "9609.395"
"26687" "LVA" "BTN" "6017.431"
"26688" "LVA" "BWA" "9094.748"
"26689" "LVA" "CAF" "5870.586"
"26690" "LVA" "CAN" "6776.347"
"26691" "LVA" "CCK" "10166.03"
"26692" "LVA" "CHE" "1587.651"
"26693" "LVA" "CHL" "13359.01"
"26694" "LVA" "CHN" "6523.571"
"26695" "LVA" "CIV" "6252.606"
"26696" "LVA" "CMR" "6013.586"
"26697" "LVA" "COG" "6856.865"
"26698" "LVA" "COK" "16042.29"
"26699" "LVA" "COL" "10137.39"
"26700" "LVA" "COM" "7838.525"
"26701" "LVA" "CPV" "6140.595"
"26702" "LVA" "CRI" "10158.2"
"26703" "LVA" "CUB" "8820.729"
"26704" "LVA" "CXR" "10485.09"
"26705" "LVA" "CYM" "9123.613"
"26706" "LVA" "CYP" "2524.026"
"26707" "LVA" "CZE" "993.2449"
"26708" "LVA" "DEU" "1265.433"
"26709" "LVA" "DJI" "5304.625"
"26710" "LVA" "DMA" "8322.449"
"26711" "LVA" "DNK" "724.3204"
"26712" "LVA" "DOM" "8530.836"
"26713" "LVA" "DZA" "2730.414"
"26714" "LVA" "ECU" "10799.31"
"26715" "LVA" "EGY" "3045.283"
"26716" "LVA" "ERI" "4796.694"
"26717" "LVA" "ESH" "4424.98"
"26718" "LVA" "ESP" "2715.85"
"26719" "LVA" "EST" "277.1711"
"26720" "LVA" "ETH" "5481.836"
"26721" "LVA" "FIN" "358.1294"
"26722" "LVA" "FJI" "15216.25"
"26723" "LVA" "FLK" "14204.32"
"26724" "LVA" "FRA" "1704.598"
"26725" "LVA" "FRO" "1813.197"
"26726" "LVA" "FSM" "11801.23"
"26727" "LVA" "GAB" "6430.987"
"26728" "LVA" "GBR" "1680.389"
"26729" "LVA" "GEO" "2247.341"
"26730" "LVA" "GHA" "6105.744"
"26731" "LVA" "GIB" "3185.494"
"26732" "LVA" "GIN" "6290.1"
"26733" "LVA" "GLP" "8279.278"
"26734" "LVA" "GMB" "5937.274"
"26735" "LVA" "GNB" "6050.111"
"26736" "LVA" "GNQ" "6073.379"
"26737" "LVA" "GRC" "2109.292"
"26738" "LVA" "GRD" "8641.784"
"26739" "LVA" "GRL" "3967.03"
"26740" "LVA" "GTM" "10068.25"
"26741" "LVA" "GUF" "8735.872"
"26742" "LVA" "GUY" "8916.958"
"26743" "LVA" "HKG" "7958.821"
"26744" "LVA" "HND" "9943.452"
"26745" "LVA" "HRV" "1361.346"
"26746" "LVA" "HTI" "8676.039"
"26747" "LVA" "HUN" "1105.945"
"26748" "LVA" "IDN" "10145.65"
"26749" "LVA" "IND" "5171.574"
"26750" "LVA" "IRL" "1954.941"
"26751" "LVA" "IRN" "3124.783"
"26752" "LVA" "IRQ" "3049.073"
"26753" "LVA" "ISL" "2579.342"
"26754" "LVA" "ISR" "2886.346"
"26755" "LVA" "ITA" "1869.574"
"26756" "LVA" "JAM" "8989.271"
"26757" "LVA" "JOR" "2927.355"
"26758" "LVA" "JPN" "8094.411"
"26759" "LVA" "KAZ" "3950.117"
"26760" "LVA" "KEN" "6581.417"
"26761" "LVA" "KGZ" "3833.416"
"26762" "LVA" "KHM" "8382.075"
"26763" "LVA" "KIR" "12974.55"
"26764" "LVA" "KNA" "8220.84"
"26765" "LVA" "KOR" "7297.289"
"26766" "LVA" "KWT" "3594.494"
"26767" "LVA" "LAO" "7655.456"
"26768" "LVA" "LBN" "2710.789"
"26769" "LVA" "LBR" "6400.451"
"26770" "LVA" "LBY" "2823.099"
"26771" "LVA" "LCA" "8416.36"
"26772" "LVA" "LKA" "7354.283"
"26773" "LVA" "LSO" "9606.707"
"26774" "LVA" "LTU" "263.4897"
"26775" "LVA" "LUX" "1440.968"
"26776" "LVA" "LVA" "95.5901"
"26777" "LVA" "MAC" "7923.539"
"26778" "LVA" "MAR" "3455.795"
"26779" "LVA" "MDA" "1153.302"
"26780" "LVA" "MDG" "8716.07"
"26781" "LVA" "MDV" "7287.128"
"26782" "LVA" "MEX" "10039.22"
"26783" "LVA" "MHL" "12297.25"
"26784" "LVA" "MKD" "1674.47"
"26785" "LVA" "MLI" "5632.552"
"26786" "LVA" "MLT" "2449.608"
"26787" "LVA" "MMR" "7373.174"
"26788" "LVA" "MNG" "5352.423"
"26789" "LVA" "MNP" "10376.75"
"26790" "LVA" "MOZ" "9263.02"
"26791" "LVA" "MRT" "5439.73"
"26792" "LVA" "MSR" "8244.2"
"26793" "LVA" "MTQ" "8368.694"
"26794" "LVA" "MUS" "9131.389"
"26795" "LVA" "MWI" "7944.129"
"26796" "LVA" "MYS" "8974.432"
"26797" "LVA" "NAM" "8874.477"
"26798" "LVA" "NCL" "15117.16"
"26799" "LVA" "NER" "5181.096"
"26800" "LVA" "NFK" "15846.6"
"26801" "LVA" "NGA" "5902.835"
"26802" "LVA" "NIC" "10081.82"
"26803" "LVA" "NIU" "15655.11"
"26804" "LVA" "NLD" "1332.481"
"26805" "LVA" "NOR" "843.114"
"26806" "LVA" "NPL" "5735.054"
"26807" "LVA" "NRU" "12938.49"
"26808" "LVA" "NZL" "17559.44"
"26809" "LVA" "OMN" "4633.485"
"26810" "LVA" "PAK" "4489.505"
"26811" "LVA" "PAL" "2939.382"
"26812" "LVA" "PAN" "9993.192"
"26813" "LVA" "PCN" "15928.35"
"26814" "LVA" "PER" "11818.84"
"26815" "LVA" "PHL" "9066.912"
"26816" "LVA" "PLW" "10536.65"
"26817" "LVA" "PNG" "12861.55"
"26818" "LVA" "POL" "559.8441"
"26819" "LVA" "PRI" "8319.465"
"26820" "LVA" "PRK" "7099.75"
"26821" "LVA" "PRT" "3152.139"
"26822" "LVA" "PRY" "11872.63"
"26823" "LVA" "PYF" "15615.03"
"26824" "LVA" "QAT" "4152.839"
"26825" "LVA" "REU" "9143.331"
"26826" "LVA" "ROM" "1402.022"
"26827" "LVA" "RUS" "847.8519"
"26828" "LVA" "RWA" "6575.64"
"26829" "LVA" "SAU" "4028.847"
"26830" "LVA" "SDN" "4662.306"
"26831" "LVA" "SEN" "5860.09"
"26832" "LVA" "SGP" "9276.854"
"26833" "LVA" "SHN" "8568.118"
"26834" "LVA" "SLB" "13532.93"
"26835" "LVA" "SLE" "6284.251"
"26836" "LVA" "SLV" "10088.89"
"26837" "LVA" "SMR" "1659.333"
"26838" "LVA" "SOM" "6396.603"
"26839" "LVA" "SPM" "5309.479"
"26840" "LVA" "STP" "6504.372"
"26841" "LVA" "SUR" "8823.267"
"26842" "LVA" "SVK" "1083.025"
"26843" "LVA" "SVN" "1378.849"
"26844" "LVA" "SWE" "441.6495"
"26845" "LVA" "SWZ" "9292.979"
"26846" "LVA" "SYC" "7417.467"
"26847" "LVA" "SYR" "2770.365"
"26848" "LVA" "TCA" "8336.655"
"26849" "LVA" "TCD" "5045.024"
"26850" "LVA" "TGO" "5992.121"
"26851" "LVA" "THA" "7915.756"
"26852" "LVA" "TJK" "3820.177"
"26853" "LVA" "TKL" "14517.87"
"26854" "LVA" "TKM" "3277.535"
"26855" "LVA" "TMP" "11511.54"
"26856" "LVA" "TON" "15746.51"
"26857" "LVA" "TTO" "8761.284"
"26858" "LVA" "TUN" "2464.561"
"26859" "LVA" "TUR" "1805.448"
"26860" "LVA" "TUV" "14225.87"
"26861" "LVA" "TWN" "8131.059"
"26862" "LVA" "TZA" "7234.836"
"26863" "LVA" "UGA" "6346.852"
"26864" "LVA" "UKR" "839.8457"
"26865" "LVA" "URY" "12670.17"
"26866" "LVA" "USA" "6759.198"
"26867" "LVA" "UZB" "3632.347"
"26868" "LVA" "VCT" "8506.809"
"26869" "LVA" "VEN" "9093.638"
"26870" "LVA" "VGB" "8228.054"
"26871" "LVA" "VNM" "7575.857"
"26872" "LVA" "VUT" "14757.7"
"26873" "LVA" "WLF" "14878.25"
"26874" "LVA" "WSM" "14507.09"
"26875" "LVA" "YEM" "4925.479"
"26876" "LVA" "YUG" "1371.568"
"26877" "LVA" "ZAF" "10129.18"
"26878" "LVA" "ZAR" "6863.547"
"26879" "LVA" "ZMB" "8069.208"
"26880" "LVA" "ZWE" "8348.521"
"26881" "MAC" "ABW" "16137.89"
"26882" "MAC" "AFG" "4512.573"
"26883" "MAC" "AGO" "11443.56"
"26884" "MAC" "AIA" "15512.78"
"26885" "MAC" "ALB" "8700.824"
"26886" "MAC" "AND" "10018.33"
"26887" "MAC" "ANT" "16198.83"
"26888" "MAC" "ARE" "6000.813"
"26889" "MAC" "ARG" "18451.92"
"26890" "MAC" "ARM" "6698.553"
"26891" "MAC" "ATG" "15619.67"
"26892" "MAC" "AUS" "7411.163"
"26893" "MAC" "AUT" "8697.858"
"26894" "MAC" "AZE" "6241.078"
"26895" "MAC" "BDI" "9567.574"
"26896" "MAC" "BEL" "9368.464"
"26897" "MAC" "BEN" "11879.69"
"26898" "MAC" "BFA" "11989.11"
"26899" "MAC" "BGD" "2379.18"
"26900" "MAC" "BGR" "8380.858"
"26901" "MAC" "BHR" "6339.583"
"26902" "MAC" "BHS" "14633.74"
"26903" "MAC" "BIH" "8713.32"
"26904" "MAC" "BLR" "7780.761"
"26905" "MAC" "BLZ" "15009.21"
"26906" "MAC" "BMU" "13957.75"
"26907" "MAC" "BOL" "19366.59"
"26908" "MAC" "BRA" "17999.56"
"26909" "MAC" "BRB" "16027.41"
"26910" "MAC" "BRN" "1935.494"
"26911" "MAC" "BTN" "2469.639"
"26912" "MAC" "BWA" "10810.37"
"26913" "MAC" "CAF" "10339.39"
"26914" "MAC" "CAN" "12578.72"
"26915" "MAC" "CCK" "4278.739"
"26916" "MAC" "CHE" "9368.741"
"26917" "MAC" "CHL" "18717.01"
"26918" "MAC" "CHN" "1982.745"
"26919" "MAC" "CIV" "12581.76"
"26920" "MAC" "CMR" "11088.23"
"26921" "MAC" "COG" "11052.14"
"26922" "MAC" "COK" "10572.3"
"26923" "MAC" "COL" "16895.66"
"26924" "MAC" "COM" "8543.718"
"26925" "MAC" "CPV" "13784.85"
"26926" "MAC" "CRI" "15961.26"
"26927" "MAC" "CUB" "14694.18"
"26928" "MAC" "CXR" "3737.34"
"26929" "MAC" "CYM" "15129.98"
"26930" "MAC" "CYP" "7758.194"
"26931" "MAC" "CZE" "8755.137"
"26932" "MAC" "DEU" "9172.872"
"26933" "MAC" "DJI" "7530.22"
"26934" "MAC" "DMA" "15816.14"
"26935" "MAC" "DNK" "8644.476"
"26936" "MAC" "DOM" "15481.62"
"26937" "MAC" "DZA" "10226.95"
"26938" "MAC" "ECU" "17254.57"
"26939" "MAC" "EGY" "8094.224"
"26940" "MAC" "ERI" "7831.333"
"26941" "MAC" "ESH" "12090.76"
"26942" "MAC" "ESP" "10509.64"
"26943" "MAC" "EST" "7831.538"
"26944" "MAC" "ETH" "8071.563"
"26945" "MAC" "FIN" "7803.155"
"26946" "MAC" "FJI" "8367.915"
"26947" "MAC" "FLK" "16675.76"
"26948" "MAC" "FRA" "9601.923"
"26949" "MAC" "FRO" "9279.278"
"26950" "MAC" "FSM" "5083.45"
"26951" "MAC" "GAB" "11454.85"
"26952" "MAC" "GBR" "9603.494"
"26953" "MAC" "GEO" "6658.638"
"26954" "MAC" "GHA" "12196.61"
"26955" "MAC" "GIB" "10898.83"
"26956" "MAC" "GIN" "13467.84"
"26957" "MAC" "GLP" "15743.64"
"26958" "MAC" "GMB" "13302.68"
"26959" "MAC" "GNB" "13316.05"
"26960" "MAC" "GNQ" "11369.24"
"26961" "MAC" "GRC" "8500.75"
"26962" "MAC" "GRD" "16177.84"
"26963" "MAC" "GRL" "10327.34"
"26964" "MAC" "GTM" "15158.87"
"26965" "MAC" "GUF" "16638.69"
"26966" "MAC" "GUY" "16678.59"
"26967" "MAC" "HKG" "60.7706"
"26968" "MAC" "HND" "15395.32"
"26969" "MAC" "HRV" "8821.03"
"26970" "MAC" "HTI" "15445.57"
"26971" "MAC" "HUN" "8535.361"
"26972" "MAC" "IDN" "3247.226"
"26973" "MAC" "IND" "3705.762"
"26974" "MAC" "IRL" "9830.292"
"26975" "MAC" "IRN" "6130.161"
"26976" "MAC" "IRQ" "6797.117"
"26977" "MAC" "ISL" "9677.973"
"26978" "MAC" "ISR" "7711.664"
"26979" "MAC" "ITA" "9244.462"
"26980" "MAC" "JAM" "15415.67"
"26981" "MAC" "JOR" "7608.224"
"26982" "MAC" "JPN" "2939.847"
"26983" "MAC" "KAZ" "4095.864"
"26984" "MAC" "KEN" "8707.285"
"26985" "MAC" "KGZ" "4259.429"
"26986" "MAC" "KHM" "1502.806"
"26987" "MAC" "KIR" "6842.862"
"26988" "MAC" "KNA" "15612.96"
"26989" "MAC" "KOR" "2129.243"
"26990" "MAC" "KWT" "6533.838"
"26991" "MAC" "LAO" "1236.996"
"26992" "MAC" "LBN" "7598.906"
"26993" "MAC" "LBR" "13186.77"
"26994" "MAC" "LBY" "9609.689"
"26995" "MAC" "LCA" "15951.54"
"26996" "MAC" "LKA" "3996.187"
"26997" "MAC" "LSO" "10850.54"
"26998" "MAC" "LTU" "7901.833"
"26999" "MAC" "LUX" "9319.527"
"27000" "MAC" "LVA" "7923.539"
"27001" "MAC" "MAC" "1.8806"
"27002" "MAC" "MAR" "11145.74"
"27003" "MAC" "MDA" "7837.386"
"27004" "MAC" "MDG" "8518.685"
"27005" "MAC" "MDV" "4764.841"
"27006" "MAC" "MEX" "14186.52"
"27007" "MAC" "MHL" "6389.632"
"27008" "MAC" "MKD" "8547.055"
"27009" "MAC" "MLI" "12566.47"
"27010" "MAC" "MLT" "9348.624"
"27011" "MAC" "MMR" "1922.344"
"27012" "MAC" "MNG" "2914.317"
"27013" "MAC" "MNP" "3475.482"
"27014" "MAC" "MOZ" "10243.01"
"27015" "MAC" "MRT" "12933.69"
"27016" "MAC" "MSR" "15672.18"
"27017" "MAC" "MTQ" "15888.87"
"27018" "MAC" "MUS" "7707.059"
"27019" "MAC" "MWI" "9580.162"
"27020" "MAC" "MYS" "2485.261"
"27021" "MAC" "NAM" "11572.86"
"27022" "MAC" "NCL" "7578.648"
"27023" "MAC" "NER" "11567.23"
"27024" "MAC" "NFK" "8161.722"
"27025" "MAC" "NGA" "11782.48"
"27026" "MAC" "NIC" "15637.23"
"27027" "MAC" "NIU" "9503.599"
"27028" "MAC" "NLD" "9255.022"
"27029" "MAC" "NOR" "8569.229"
"27030" "MAC" "NPL" "2905.809"
"27031" "MAC" "NRU" "6312.657"
"27032" "MAC" "NZL" "9670.343"
"27033" "MAC" "OMN" "5596.034"
"27034" "MAC" "PAK" "4141.826"
"27035" "MAC" "PAL" "7756.66"
"27036" "MAC" "PAN" "16278.29"
"27037" "MAC" "PCN" "13599.49"
"27038" "MAC" "PER" "18437.18"
"27039" "MAC" "PHL" "1155.78"
"27040" "MAC" "PLW" "2791.814"
"27041" "MAC" "PNG" "5089.586"
"27042" "MAC" "POL" "8244.721"
"27043" "MAC" "PRI" "15502.74"
"27044" "MAC" "PRK" "2194.534"
"27045" "MAC" "PRT" "10995.14"
"27046" "MAC" "PRY" "19080.88"
"27047" "MAC" "PYF" "11429.94"
"27048" "MAC" "QAT" "6270.649"
"27049" "MAC" "REU" "7925.989"
"27050" "MAC" "ROM" "8109.199"
"27051" "MAC" "RUS" "7108.125"
"27052" "MAC" "RWA" "9429.278"
"27053" "MAC" "SAU" "6755.11"
"27054" "MAC" "SDN" "8467.086"
"27055" "MAC" "SEN" "13295.73"
"27056" "MAC" "SGP" "2561.433"
"27057" "MAC" "SHN" "13646.28"
"27058" "MAC" "SLB" "6170.396"
"27059" "MAC" "SLE" "13302.95"
"27060" "MAC" "SLV" "15327.98"
"27061" "MAC" "SMR" "9152.796"
"27062" "MAC" "SOM" "7690.713"
"27063" "MAC" "SPM" "12291.83"
"27064" "MAC" "STP" "11739.28"
"27065" "MAC" "SUR" "16672.59"
"27066" "MAC" "SVK" "8643.979"
"27067" "MAC" "SVN" "8915.836"
"27068" "MAC" "SWE" "8201.037"
"27069" "MAC" "SWZ" "10392.12"
"27070" "MAC" "SYC" "6990.998"
"27071" "MAC" "SYR" "7534.205"
"27072" "MAC" "TCA" "15139.42"
"27073" "MAC" "TCD" "10368.08"
"27074" "MAC" "TGO" "12007.28"
"27075" "MAC" "THA" "1675.81"
"27076" "MAC" "TJK" "4605.523"
"27077" "MAC" "TKL" "8824.525"
"27078" "MAC" "TKM" "5506.629"
"27079" "MAC" "TMP" "3674.412"
"27080" "MAC" "TON" "9112.794"
"27081" "MAC" "TTO" "16332.53"
"27082" "MAC" "TUN" "9658.027"
"27083" "MAC" "TUR" "7977.641"
"27084" "MAC" "TUV" "7929.702"
"27085" "MAC" "TWN" "870.7411"
"27086" "MAC" "TZA" "8706.53"
"27087" "MAC" "UGA" "9073.908"
"27088" "MAC" "UKR" "7645.765"
"27089" "MAC" "URY" "18307.36"
"27090" "MAC" "USA" "12976.25"
"27091" "MAC" "UZB" "4633.761"
"27092" "MAC" "VCT" "16045.4"
"27093" "MAC" "VEN" "16376.91"
"27094" "MAC" "VGB" "15497.41"
"27095" "MAC" "VNM" "807.9218"
"27096" "MAC" "VUT" "7439.513"
"27097" "MAC" "WLF" "8620.138"
"27098" "MAC" "WSM" "7508.378"
"27099" "MAC" "YEM" "7283.646"
"27100" "MAC" "YUG" "8522.813"
"27101" "MAC" "ZAF" "11824.79"
"27102" "MAC" "ZAR" "11048.04"
"27103" "MAC" "ZMB" "10194.74"
"27104" "MAC" "ZWE" "10024.74"
"27105" "MAR" "ABW" "6782.739"
"27106" "MAR" "AFG" "6811.536"
"27107" "MAR" "AGO" "5221.762"
"27108" "MAR" "AIA" "5811.697"
"27109" "MAR" "ALB" "2473.619"
"27110" "MAR" "AND" "1190.488"
"27111" "MAR" "ANT" "6702.294"
"27112" "MAR" "ARE" "5957.76"
"27113" "MAR" "ARG" "9348.923"
"27114" "MAR" "ARM" "4545.386"
"27115" "MAR" "ATG" "5758.04"
"27116" "MAR" "AUS" "18008.29"
"27117" "MAR" "AUT" "2488.828"
"27118" "MAR" "AZE" "4992.822"
"27119" "MAR" "BDI" "5629.51"
"27120" "MAR" "BEL" "2078.484"
"27121" "MAR" "BEN" "3223.293"
"27122" "MAR" "BFA" "2471.663"
"27123" "MAR" "BGD" "9187.91"
"27124" "MAR" "BGR" "2783.637"
"27125" "MAR" "BHR" "5531.472"
"27126" "MAR" "BHS" "6765.866"
"27127" "MAR" "BIH" "2433.354"
"27128" "MAR" "BLR" "3470.514"
"27129" "MAR" "BLZ" "8230.373"
"27130" "MAR" "BMU" "5328.201"
"27131" "MAR" "BOL" "8586.6"
"27132" "MAR" "BRA" "7665.229"
"27133" "MAR" "BRB" "5791.092"
"27134" "MAR" "BRN" "12552.03"
"27135" "MAR" "BTN" "8899.999"
"27136" "MAR" "BWA" "7402.954"
"27137" "MAR" "CAF" "4221.418"
"27138" "MAR" "CAN" "6177.698"
"27139" "MAR" "CCK" "12043.85"
"27140" "MAR" "CHE" "1872.268"
"27141" "MAR" "CHL" "10042.32"
"27142" "MAR" "CHN" "9951.105"
"27143" "MAR" "CIV" "3209.504"
"27144" "MAR" "CMR" "3860.319"
"27145" "MAR" "COG" "4849.547"
"27146" "MAR" "COK" "17018.84"
"27147" "MAR" "COL" "7724.87"
"27148" "MAR" "COM" "7342.248"
"27149" "MAR" "CPV" "2706.494"
"27150" "MAR" "CRI" "8223.02"
"27151" "MAR" "CUB" "7325.009"
"27152" "MAR" "CXR" "12738.73"
"27153" "MAR" "CYM" "7437.437"
"27154" "MAR" "CYP" "3660.103"
"27155" "MAR" "CZE" "2490.774"
"27156" "MAR" "DEU" "2237.169"
"27157" "MAR" "DJI" "5634.926"
"27158" "MAR" "DMA" "5821.296"
"27159" "MAR" "DNK" "2832.958"
"27160" "MAR" "DOM" "6415.661"
"27161" "MAR" "DZA" "945.4926"
"27162" "MAR" "ECU" "8348.79"
"27163" "MAR" "EGY" "3601.095"
"27164" "MAR" "ERI" "5019.815"
"27165" "MAR" "ESH" "975.2991"
"27166" "MAR" "ESP" "762.6525"
"27167" "MAR" "EST" "3646.192"
"27168" "MAR" "ETH" "5422.106"
"27169" "MAR" "FIN" "3705.295"
"27170" "MAR" "FJI" "18188.38"
"27171" "MAR" "FLK" "10758.26"
"27172" "MAR" "FRA" "1816.853"
"27173" "MAR" "FRO" "3114.528"
"27174" "MAR" "FSM" "15213.18"
"27175" "MAR" "GAB" "4111.405"
"27176" "MAR" "GBR" "2017.175"
"27177" "MAR" "GEO" "4549.691"
"27178" "MAR" "GHA" "3242.511"
"27179" "MAR" "GIB" "270.717"
"27180" "MAR" "GIN" "2875.11"
"27181" "MAR" "GLP" "5813.01"
"27182" "MAR" "GMB" "2493.807"
"27183" "MAR" "GNB" "2623.781"
"27184" "MAR" "GNQ" "3740.063"
"27185" "MAR" "GRC" "2775.634"
"27186" "MAR" "GRD" "6046.397"
"27187" "MAR" "GRL" "4516.232"
"27188" "MAR" "GTM" "8537.996"
"27189" "MAR" "GUF" "5695.263"
"27190" "MAR" "GUY" "6069.005"
"27191" "MAR" "HKG" "11190.01"
"27192" "MAR" "HND" "8270.412"
"27193" "MAR" "HRV" "2333.773"
"27194" "MAR" "HTI" "6647.975"
