,AFG,AGO,ALB,ARE,ARG,ARM,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BFA,BGD,BGR,BHR,BHS,BIH,BLR,BLZ,BOL,BRA,BRB,BRN,BTN,BWA,CAF,CAN,CHE,CHL,CHN,CIV,CMR,COD,COG,COL,COM,CPV,CRI,CUB,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ERI,ESP,EST,ETH,FIN,FJI,FRA,GAB,GBR,GEO,GHA,GIN,GMB,GNB,GNQ,GRC,GRD,GTM,GUY,HND,HRV,HTI,HUN,IDN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KIR,KNA,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LKA,LSO,LTU,LUX,LVA,MAR,MDA,MDG,MDV,MEX,MKD,MLI,MLT,MNE,MNG,MOZ,MRT,MUS,MWI,MYR,MYS,NAM,NER,NGA,NIC,NLD,NOR,NPL,NZL,OMN,PAK,PAN,PER,PHL,PNG,POL,PRK,PRT,PRY,QAT,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SLB,SLE,SLV,SOM,SRB,STP,SUR,SVK,SVN,SWE,SWZ,SYC,SYR,TCD,TGO,THA,TJK,TKM,TLS,TON,TTO,TUN,TUR,TUV,TZA,UGA,UKR,URY,USA,UZB,VCT,VEN,VNM,VUT,WSM,YEM,ZAF,ZMB,ZWE
LAO,False,False,True,False,False,False,True,True,True,False,True,True,True,True,False,True,False,False,True,False,False,False,False,False,False,True,False,True,True,True,False,False,False,True,False,False,False,True,False,False,True,True,True,True,False,True,True,False,False,False,False,True,True,True,False,True,True,True,False,True,True,False,True,True,True,False,True,True,True,False,True,True,True,True,False,False,True,False,False,True,True,True,False,False,True,False,True,False,False,True,True,True,False,False,False,True,False,True,False,True,True,True,True,False,True,True,False,False,True,False,True,True,False,True,True,False,True,False,False,True,False,False,True,True,True,False,True,False,False,False,False,False,False,True,False,True,True,False,True,True,True,False,False,True,False,True,True,False,False,False,True,True,True,True,True,False,True,False,True,True,False,False,False,True,True,True,False,True,True,True,True,True,False,True,False,True,True,False,True,False,False,False,True,True
LBN,False,False,True,False,False,False,False,True,True,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,True,True,False,True,True,True,True,False,True,True,False,False,False,False,True,True,True,False,True,False,True,False,True,True,False,False,True,True,False,True,True,True,True,True,True,True,True,False,False,True,False,False,True,True,True,False,False,True,False,False,True,True,True,True,True,False,True,False,True,False,True,False,True,True,True,True,False,True,False,False,False,True,False,True,True,True,False,False,False,True,False,False,True,True,False,True,True,True,False,True,False,False,False,False,False,True,True,False,True,False,False,True,True,False,False,False,False,False,True,False,False,True,False,True,True,True,True,True,True,True,False,True,False,False,False,False,True,True,True,False,True,True,False,False,True,False,True,False,False,True,False,True,False,False,False,True,True
LBR,True,True,True,True,True,True,True,False,False,True,True,False,False,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,True,False,True,True,False,True,False,True,True,False,False,True,True,True,True,False,True,True,True,True,False,True,False,False,False,True,True,True,True,False,True,False,True,True,False,True,True,True,True,False,True,True,True,False,False,True,True,False,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,False,True,True,False,True,True,True,True,False,False,True,True,True,True,True,False,True,True,True,False,False,True,False,False,True,True,True,True,False,False,True,True,False,True,False,True,True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True
LBY,False,False,True,False,False,False,True,True,True,False,True,True,True,True,False,True,False,False,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,True,True,True,True,False,True,True,True,False,True,True,True,False,False,False,True,True,True,False,True,True,True,False,True,True,False,True,True,True,False,True,True,True,False,True,True,False,True,False,False,True,False,False,True,True,True,False,False,True,False,False,False,False,True,True,True,False,False,False,True,False,True,True,True,True,True,True,False,True,True,False,False,True,False,True,True,False,True,False,True,True,False,False,True,False,False,True,True,True,False,True,False,False,False,False,False,False,True,True,True,True,False,True,True,False,False,False,False,False,True,True,False,False,False,True,False,True,True,True,True,True,True,False,True,False,False,False,True,True,False,False,True,True,True,True,True,False,True,False,True,False,True,True,True,True,False,True,True
LCA,False,False,True,False,False,False,False,True,True,False,True,True,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,True,True,True,False,False,False,True,False,False,False,True,False,False,False,True,True,True,False,True,True,False,False,False,False,True,True,True,False,True,False,True,True,True,True,False,True,True,True,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,True,True,False,False,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True,True,True,False,True,True,False,False,True,False,True,True,False,False,True,False,True,False,False,True,True,False,True,True,True,False,True,False,False,False,False,False,False,True,False,True,True,False,True,True,True,False,True,True,False,True,True,False,True,True,True,False,True,True,True,True,True,False,True,False,False,False,False,True,True,False,False,True,True,True,True,True,False,True,False,False,True,False,False,False,False,False,False,False
LKA,False,False,True,False,False,True,False,True,True,False,True,True,True,True,False,True,False,False,True,False,False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,True,True,True,False,True,False,True,True,True,True,False,True,True,True,False,True,True,False,True,False,True,True,True,False,False,True,False,False,True,True,True,False,False,True,False,False,True,False,True,True,True,False,False,False,True,True,True,False,True,True,True,True,False,True,False,False,False,True,False,True,True,False,False,True,False,True,False,False,True,True,False,False,True,True,False,True,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,True,False,False,True,False,True,True,True,True,True,False,True,False,True,True,False,True,False,True,True,True,False,True,True,False,False,True,False,True,False,True,True,False,True,True,False,False,False,True
LSO,False,False,True,False,True,False,True,True,True,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,True,True,True,False,True,False,True,False,True,True,False,True,True,True,False,True,True,False,False,False,True,True,True,False,False,True,False,False,True,True,True,False,False,True,False,False,False,False,True,True,True,False,False,False,True,False,True,False,False,True,True,True,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,True,False,False,False,False,False,False,True,True,True,True,False,True,True,False,False,True,False,False,True,True,False,False,True,True,True,True,True,True,False,True,False,False,True,False,False,False,True,True,True,False,True,True,False,False,True,False,True,False,True,True,False,True,True,False,False,False,False
LTU,True,True,False,False,False,False,True,False,False,True,True,False,True,True,False,False,False,False,True,True,False,True,False,True,True,True,True,True,False,False,False,True,True,True,True,True,False,True,True,False,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,True,True,True,False,True,True,True,True,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False,True,False,False,True,True,True,False,True,True,False,True,True,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,False,True,True,False,True,True,False,True,True,True,True,False,True,True,False,False,False,True,True,True,True,True,False,True,True,True,True,True,False,False,True,True,True,False,False,False,False,True,True,False,True,True,True,False,True,True
LUX,True,True,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,True,True,True,False,False,True,True,True,True,False,False,False,True,False,True,True,True,False,True,True,True,True,False,False,False,True,True,False,False,False,True,False,True,False,False,True,False,True,False,True,False,False,False,True,True,True,True,False,True,True,True,True,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,True,True,False,False,True,False,True,True,True,False,True,False,False,False,False,True,True,True,False,False,True,False,True,True,True,True,False,True,True,False,True,True,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,True,True,False,True,True,False,True,True,True,True,False,True,True,False,False,False,True,True,True,True,True,False,True,False,True,True,True,False,False,True,True,True,False,False,False,True,True,True,False,True,True,True,False,True,True
LVA,True,True,False,False,False,False,False,False,False,True,True,False,True,True,False,False,False,False,False,True,False,True,False,True,True,True,True,True,False,False,False,True,True,True,True,True,False,True,True,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,True,True,True,False,True,True,True,True,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,True,False,True,True,True,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,True,True,False,True,True,False,True,True,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,False,True,True,False,True,True,False,True,True,True,True,False,True,True,False,False,False,True,True,True,True,True,False,True,True,True,True,True,False,False,True,True,True,False,False,False,False,True,True,False,True,True,True,False,True,True
MAR,False,False,True,False,False,True,False,True,True,False,True,True,False,False,False,True,False,False,True,True,True,False,False,False,False,True,False,False,True,True,False,True,False,False,False,False,False,True,False,False,False,True,True,True,True,True,True,False,False,False,False,True,True,True,False,True,True,True,False,True,True,False,False,True,True,False,True,True,False,True,False,True,True,True,False,False,True,True,False,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,False,True,False,True,False,True,True,True,True,False,True,False,True,False,True,False,True,True,True,True,False,False,True,False,False,True,True,False,True,True,True,True,True,False,False,False,False,False,True,True,True,True,False,False,True,True,False,False,False,False,False,True,True,False,True,False,True,False,True,True,True,True,True,True,True,False,False,True,False,True,True,False,False,True,True,False,False,True,False,True,False,True,True,False,True,False,True,False,True,True
MDA,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,True,True,True,False,True,True,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,True,True,False,True,True,True,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,True,True,False,True,False,False,True,True,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,True,True,False,True,False,False,True,True,True,True,False,True,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,False,True,True,True,False,False,True,False,True,True,False,True,False,True,False,True,True
MDG,False,False,True,False,False,False,False,True,True,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False,True,True,False,False,False,False,True,True,True,False,True,False,True,False,True,True,False,False,True,True,False,True,True,True,True,False,True,True,True,False,False,True,False,False,True,True,True,True,False,True,True,False,True,False,True,False,True,False,True,False,True,True,True,False,True,True,True,True,False,True,False,True,False,True,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,True,False,True,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,True,True,True,True,False,True,True,True,True,True,False,True,True,True,True,False,False,False,True,True,False,False,True,True,False,False,True,False,True,False,True,True,False,True,False,True,False,False,False
MDV,False,False,True,False,False,False,False,True,True,False,True,True,False,False,False,True,False,False,True,True,True,True,False,False,False,True,False,False,True,True,False,True,False,False,False,False,False,True,False,False,False,True,True,True,False,True,True,False,False,False,False,True,True,True,False,True,False,True,False,True,True,False,False,True,True,False,True,True,False,False,True,True,False,True,False,False,True,True,False,True,True,True,False,False,True,False,False,False,False,True,True,True,False,False,False,True,False,True,False,True,True,True,True,False,True,False,False,False,True,False,True,True,False,True,False,False,True,False,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,True,True,True,False,False,True,True,False,False,False,False,False,True,True,False,False,False,True,True,True,True,True,True,True,True,True,False,False,False,False,True,True,True,False,True,True,True,False,True,True,True,False,False,True,False,True,False,False,False,False,False
MEX,False,True,True,False,False,True,False,True,True,False,True,True,True,True,False,True,False,False,True,True,True,False,False,True,True,True,True,True,True,True,False,True,False,False,False,True,False,True,True,False,False,True,True,True,True,True,True,False,False,False,False,True,True,True,False,True,True,True,False,True,False,False,True,True,True,False,True,True,False,True,False,True,False,True,False,False,True,True,False,True,True,True,False,False,True,False,False,True,False,True,True,True,False,True,False,True,True,True,False,True,True,True,True,False,True,True,True,False,True,False,True,True,True,True,True,False,True,False,False,True,True,False,True,True,True,True,True,False,False,False,False,False,True,True,True,True,False,False,True,True,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,False,True,True,True,False,True,True
MKD,True,True,False,True,True,True,True,True,False,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,True,True,False,True,True,True,True,True,False,False,True,False,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True,False,True,False,True,True,False,True,True,False,True,False,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,False,False,True,False,True,True,True,False,True,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,True,True,True,True,True,True,False,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True
MLI,False,False,True,False,True,False,False,True,True,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,True,True,True,True,True,True,False,False,False,False,True,True,True,False,True,False,True,False,True,True,False,False,False,False,False,True,True,False,False,True,True,True,True,False,False,True,False,False,True,True,True,False,False,True,False,False,False,False,True,True,True,False,False,False,True,False,True,False,True,True,True,True,False,True,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,True,True,True,False,True,False,True,False,False,False,False,True,True,False,False,True,True,False,False,True,False,True,False,True,True,False,False,True,True,False,False,True
MLT,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,True,False,True,False,True,True,True,True,True,True,False,False,True,True,True,True,True,False,True,True,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False,True,False,True,False,True,False,False,False,True,True,True,True,False,True,True,True,True,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,True,True,True,False,False,True,False,True,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,True,True,False,True,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,True,False,False,True,True,True,True,False,True,True,False,False,False,True,True,True,True,True,False,True,False,True,True,False,False,False,True,False,False,False,False,True,True,True,True,False,True,True,True,False,True,True
MNE,False,True,False,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False,False,True,True,True,False,True,True,True,True,True,False,False,False,True,False,True,True,True,True,True,True,True,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,True,True,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,True,False,False,True,False,True,True,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,True,True,False,True,False,False,True,True,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,True,True,False,True,False,False,True,True,False,True,False,True,True,False,False,False,True,True,True,True,True,False,True,False,True,True,True,False,False,True,True,True,False,False,False,True,True,True,False,True,True,True,False,True,True
MNG,False,False,True,False,False,False,True,True,True,False,True,True,False,True,False,True,False,False,True,False,True,True,False,False,False,True,False,True,True,True,False,False,False,True,False,False,False,True,True,False,False,True,True,True,False,True,True,True,False,False,False,True,True,True,False,True,True,True,False,True,True,False,False,True,True,False,True,True,True,True,True,True,True,True,False,False,True,False,False,True,True,True,False,True,True,False,False,False,False,True,True,True,False,True,False,True,False,True,False,True,True,True,True,False,True,False,False,False,True,False,True,True,False,True,True,False,True,False,False,True,True,False,True,True,True,False,True,False,False,False,False,False,False,True,False,True,True,False,True,False,True,False,True,False,False,True,True,True,True,False,True,False,True,True,True,True,True,True,True,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,False,False,False,True,True
MOZ,False,False,True,False,False,True,False,True,True,False,True,True,False,True,False,True,False,False,True,False,True,True,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,True,True,False,False,True,True,True,False,True,True,False,False,True,False,True,True,True,False,True,True,True,False,True,True,False,False,True,True,False,True,True,True,True,False,True,True,True,False,False,True,False,False,True,True,True,False,False,True,False,False,False,False,True,True,True,False,True,False,True,True,True,False,True,True,True,True,False,True,False,True,False,True,False,True,True,True,False,False,False,False,False,False,False,True,False,True,True,True,False,True,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,True,True,True,False,False,True,True,True,True,True,False,True,True,True,False,False,False,True,True,True,False,False,True,True,False,False,True,False,True,False,True,True,False,True,True,True,False,False,False
MRT,False,False,True,False,True,True,False,True,True,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,True,True,False,False,True,True,True,False,True,True,True,False,False,False,True,True,True,False,True,False,True,False,True,True,False,False,True,True,False,True,True,False,True,True,True,False,True,False,False,True,False,False,True,True,True,False,False,True,False,False,False,True,True,True,True,False,True,False,True,False,True,False,True,True,True,True,False,True,False,False,False,True,False,True,True,True,False,False,False,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,True,True,True,True,False,True,True,False,False,True,False,False,True,False,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,True,True,True,False,True,True,False,False,True,False,True,False,True,True,False,True,True,True,False,True,True
MUS,False,False,True,False,False,True,False,True,True,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,True,True,False,True,True,True,True,False,True,True,False,False,True,False,True,True,True,False,True,False,True,False,True,True,False,False,True,True,False,True,True,False,True,False,True,True,True,False,False,True,False,False,True,True,True,True,False,True,True,False,True,False,True,True,True,False,True,False,True,True,True,False,False,True,True,True,False,True,False,False,False,True,False,True,True,True,False,True,False,False,False,False,False,True,False,True,True,True,True,True,False,False,False,False,False,False,True,True,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,True,True,True,True,False,True,True,True,True,False,False,False,True,True,True,False,True,True,False,False,True,False,True,True,True,True,False,True,False,True,False,False,False
MWI,False,False,True,False,False,True,False,True,True,False,True,True,False,True,False,True,False,False,True,True,True,True,False,False,False,True,False,True,True,True,False,True,False,False,False,False,False,True,False,False,False,True,True,True,False,True,True,False,False,False,False,True,True,True,False,True,False,True,False,True,False,False,False,True,True,False,True,True,False,False,True,True,False,True,False,False,True,True,False,True,True,True,False,False,True,False,False,True,False,True,False,True,False,False,False,True,True,True,False,False,True,True,True,False,True,False,False,False,True,True,True,True,False,False,True,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,True,True,True,False,False,True,True,False,False,False,False,False,True,False,True,False,False,True,True,True,True,True,False,True,True,False,False,False,False,False,True,True,True,False,True,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
MYR,False,False,True,False,False,False,False,True,True,False,True,True,False,True,False,True,False,False,True,True,False,False,False,False,False,True,False,True,True,True,False,True,False,False,False,False,False,True,True,False,True,True,True,True,False,True,True,False,False,False,False,True,True,True,False,True,False,True,False,True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,False,False,True,True,False,True,True,True,True,False,True,False,False,False,False,True,True,True,False,False,False,True,False,True,False,True,True,True,True,False,True,False,True,False,True,False,True,True,True,False,True,False,True,False,False,True,True,False,True,True,True,False,True,False,False,False,False,False,False,True,True,True,False,False,True,True,False,False,True,False,False,True,True,False,False,False,True,True,True,True,True,False,True,True,True,False,False,False,False,True,True,True,False,True,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,True
MYS,False,False,True,False,False,False,True,True,True,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,True,True,False,False,True,True,True,False,True,True,False,False,False,False,True,True,True,False,True,False,True,False,True,True,False,False,True,True,False,True,True,False,True,False,True,True,True,False,False,True,False,False,True,True,True,False,False,True,False,False,True,False,True,True,True,False,False,False,True,False,True,False,True,True,True,True,False,True,False,False,False,True,False,True,True,True,False,True,False,True,False,False,False,True,False,True,True,True,False,True,False,False,False,False,False,False,True,True,True,False,False,True,True,True,False,False,False,False,True,True,False,True,False,True,True,True,True,True,True,True,True,True,False,False,True,False,True,True,True,False,True,True,False,False,True,False,True,False,True,True,False,True,False,False,False,False,True
NAM,False,False,True,False,False,False,False,True,True,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,True,True,False,True,True,True,True,True,True,False,False,True,False,True,True,True,False,True,False,True,True,True,True,False,False,True,True,False,True,True,True,False,True,True,True,True,False,False,True,False,False,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,False,True,True,True,False,True,True,True,True,False,True,True,True,False,True,False,True,True,True,False,False,False,False,False,False,False,True,False,True,True,True,False,True,False,False,False,False,False,True,True,True,True,True,False,True,True,False,False,False,False,False,True,True,False,False,True,True,True,True,True,True,False,True,True,True,True,False,False,False,True,True,True,False,True,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False
NER,False,False,True,False,False,False,False,True,True,False,True,True,False,False,False,True,False,False,True,False,True,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False,True,True,False,False,False,False,True,True,True,False,True,False,True,False,True,True,False,False,False,False,False,True,True,False,True,True,True,True,True,False,False,True,False,False,True,True,True,False,False,True,False,False,False,True,True,False,True,False,False,False,True,False,True,False,True,True,True,True,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,True,True,True,True,False,True,True,False,False,False,False,False,True,False,False,False,True,True,False,True,True,True,True,True,False,False,False,False,False,False,True,True,True,False,True,True,False,False,True,False,True,False,True,True,False,True,False,False,False,True,True
NGA,False,False,True,False,False,False,False,True,True,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False,True,True,False,False,False,False,True,True,True,False,True,False,True,False,True,True,False,False,False,True,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,True,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,True,True,True,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,True,False,False,True,False,True,False,True,True,True,True,True,True,False,False,False,False,False,True,True,False,False,True,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
NIC,False,False,True,False,False,True,False,True,True,False,True,True,True,True,False,True,False,False,True,False,False,False,False,False,False,True,False,True,True,True,False,False,False,True,False,True,False,True,True,False,False,True,True,True,False,True,True,False,False,False,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,True,True,False,False,True,False,False,True,False,True,True,True,False,True,False,True,False,True,False,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,True,True,True,False,False,False,False,False,False,True,True,True,False,False,True,False,True,False,True,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,False,True,True,True,True,True,False,True,True,True,True,False,True,False,True,False,True,True
NLD,True,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,True,True,False,False,False,True,True,True,True,False,False,False,True,False,True,True,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,True,True,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,True,False,True,True,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,True,False,False,True,True,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,True,False,False,True,True,False,True,False,True,False,False,False,False,True,True,True,True,True,False,True,True,True,True,True,False,False,True,True,False,False,False,False,False,True,True,False,True,True,True,False,True,True
NOR,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,True,True,False,False,False,False,True,True,True,False,False,False,True,False,True,True,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,True,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,True,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,True,True,False,True,False,False,True,True,True,True,False,True,True,False,False,False,True,True,True,True,True,False,True,True,True,True,True,False,False,True,True,False,False,False,False,True,True,True,False,True,True,True,False,True,True
NPL,False,False,True,False,False,True,False,True,True,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False,True,True,False,False,False,False,True,True,True,False,True,False,True,False,True,True,False,False,True,True,False,True,True,True,True,True,True,True,True,False,False,True,False,False,True,True,True,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,True,False,True,False,False,False,True,False,True,True,False,False,True,False,True,False,False,True,True,False,True,True,True,False,True,False,False,False,False,False,True,True,True,True,True,False,True,True,True,False,False,True,False,True,True,False,False,False,True,True,True,True,True,False,True,True,False,True,False,False,False,True,True,True,False,True,True,False,False,True,False,True,False,True,True,False,True,False,True,False,True,True
NZL,False,True,True,False,False,True,True,False,False,False,True,False,True,True,False,False,False,False,True,True,True,False,False,False,True,True,False,True,False,False,False,True,False,True,True,True,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,True,True,False,True,False,True,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,True,True,False,True,False,False,True,False,True,True,False,False,True,True,False,True,True,True,True,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,True,True,False,True,True,False,True,False,True,True,False,False,False,True,True,True,True,True,False,True,True,False,True,False,False,False,True,True,False,False,False,False,True,True,True,False,False,False,True,False,True,False
OMN,False,False,True,False,False,False,True,True,True,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False,True,True,True,False,True,True,False,False,False,False,True,True,True,False,True,False,True,False,False,True,False,False,True,True,False,True,True,False,True,False,True,True,True,False,False,True,False,False,True,True,True,False,False,True,False,False,False,False,True,True,True,False,False,False,True,False,True,False,True,True,True,True,False,True,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,False,True,False,False,True,True,True,False,False,False,False,True,True,False,True,False,True,False,True,True,True,True,True,False,False,False,False,False,False,True,True,False,False,True,True,False,False,True,False,True,False,True,True,False,True,True,False,False,False,False
